Year-Week,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
202319,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,95,24,74,15,1879.00,25.391892
202319,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,424,46,287,71,7401.00,25.787456
202319,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,236,34,170,63,4278.00,25.164706
202319,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,179,34,130,30,3373.00,25.946154
202319,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781,Educationdirectory.org,,5,6,3,1,94.00,31.333333
202320,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,13,11,8,3,214.00,26.750000
202320,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,11,6,4,0,101.00,25.250000
202320,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,5,1,1,3,30.00,30.000000
202320,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,14,10,8,2,200.00,25.000000
202320,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,10,8,4,1,97.00,24.250000
202320,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,7,5,5,2,115.00,23.000000
202320,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,0,,,0.00,
202320,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,516,46,314,78,7948.00,25.312102
202320,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,273,38,209,46,5435.00,26.004785
202320,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,222,35,122,39,3078.00,25.229508
202320,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,496,44,306,74,7768.00,25.385621
202320,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,316,36,195,56,4946.00,25.364103
202320,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,283,42,169,42,4401.00,26.041420
202320,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781,Educationdirectory.org,,4,5,3,0,66.00,22.000000
202321,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,7,5,4,2,92.00,23.000000
202321,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,6,5,1,1,22.00,22.000000
202321,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,2,1,0,1,0.00,
202321,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,6,6,3,0,79.00,26.333333
202321,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,5,2,1,0,8.00,8.000000
202321,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,7,10,5,1,125.00,25.000000
202322,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,72,20,57,3,1224.00,21.473684
202322,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,40,17,25,4,537.00,21.480000
202322,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,48,16,37,10,765.00,20.675676
202321,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,228,29,126,23,2995.00,23.769841
202321,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,236,30,120,29,2747.00,22.891667
202321,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,344,34,180,29,4358.00,24.211111
202321,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,175,28,97,26,2456.00,25.319588
202322,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,35,14,22,2,402.00,18.272727
202322,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,58,12,30,5,703.00,23.433333
202322,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,62,16,41,11,913.00,22.268293
202322,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,3,2,2,0,39.00,19.500000
202322,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,2,0,,,0.00,
202322,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,2,2,2,0,46.00,23.000000
202322,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,2,2,2,0,39.00,19.500000
202321,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,137,24,92,29,2286.00,24.847826
202321,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,308,32,166,36,3734.00,22.493976
202321,white_g,search,17688909278,SUP0101,edu_grant,608965270997,138308182973,Educationdirectory.org,,1,2,0,2,0.00,
202321,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,415,35,224,50,5192.00,23.178571
202321,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,12,12,15,3,327.00,21.800000
202322,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,3,3,1,61.00,20.333333
202322,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,8,4,4,0,65.00,16.250000
202322,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,186,26,87,17,1782.00,20.482759
202317,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,6,5,6,2,97.00,16.166667
202317,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,4,0,,,0.00,
202317,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,62,13,18,3,387.00,21.500000
202317,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,44,11,29,4,629.00,21.689655
202318,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,9,7,4,3,92.00,23.000000
202318,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,9,11,10,2,170.00,17.000000
202318,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,11,10,0,4,0.00,
202318,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,5,4,1,0,30.00,30.000000
202318,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,265,49,154,46,3928.00,25.506494
202318,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,174,33,115,28,2805.00,24.391304
202317,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,0,,,0.00,
202317,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,2,3,2,1,31.00,15.500000
202319,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,8,7,6,1,150.00,25.000000
202319,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,5,3,0,94.00,31.333333
202319,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,7,1,0,1,0.00,
202319,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,1,,,0.00,
202319,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,349,41,207,72,5334.00,25.768116
202319,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,102,28,64,17,1694.00,26.468750
202320,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,3,0,2,0.00,
202320,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,3,1,0,30.00,30.000000
202320,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,361,44,210,43,5456.00,25.980952
202320,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,83,28,53,13,1327.00,25.037736
202321,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,17,10,6,1,141.00,23.500000
202319,edp,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,51,23,31,9,868.00,28.000000
202319,edp,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,33,24,12,3,324.00,27.000000
202319,edp,search,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,3,7,3,0,94.00,31.333333
202319,Purdue Global,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,1,0,0,0.00,
202320,edp,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,52,25,23,7,588.00,25.565217
202320,edp,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,45,27,22,3,628.00,28.545455
202321,edp,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,37,14,14,3,332.00,23.714286
202321,edp,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,38,18,14,5,367.00,26.214286
202318,edp,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,37,31,12,1,377.00,31.416667
202318,edp,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,25,20,19,4,532.00,28.000000
202318,Purdue Global,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,1,0,0,0.00,
202318,Purdue Global,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,1,,,0.00,
202322,edp,search,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,1,,,0.00,
202322,edp,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,15,6,6,2,138.00,23.000000
202322,edp,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,17,12,8,0,133.00,16.625000
202317,edp,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,14,10,13,0,294.00,22.615385
202317,edp,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,6,5,4,2,121.00,30.250000
202319,edp,search,19113255320,SUP0101,edu,638684611642,144964042998,Educationdirectory.org,,1,7,0,0,0.00,
202319,edp,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,1,0,1,0.00,
202319,edp,search,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,1,7,0,0,0.00,
202319,edp,search,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,2,0,0,0.00,
202319,edp,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,0,,,0.00,
202319,Purdue Global,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,1,0,1,0.00,
202319,white,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,8,9,6,1,197.00,32.833333
202319,white,search,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,4,4,0,106.00,26.500000
202319,white,search,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,3,9,1,2,40.00,40.000000
202319,white,search,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,3,0,0,0.00,
202319,white,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,4,8,4,2,106.00,26.500000
202320,edp,search,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,5,2,1,62.00,31.000000
202320,Purdue Global,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,4,0,,,0.00,
202320,Purdue Global,search,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,2,2,2,0,30.00,15.000000
202320,Purdue Global,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,1,1,0,30.00,30.000000
202320,white,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,17,15,12,0,322.00,26.833333
202320,white,search,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,4,6,3,0,71.00,23.666667
202320,white,search,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,2,8,0,0,0.00,
202320,white,search,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,0,,,0.00,
202320,white,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,7,8,6,0,147.00,24.500000
202321,edp,search,19113255320,SUP0101,edu,638684611642,144964042998,Educationdirectory.org,,1,0,,,0.00,
202321,edp,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,1,0,2,0.00,
202318,white,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,1,1,0,30.00,30.000000
202318,white,search,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,4,0,0,0.00,
202318,white,search,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,4,1,1,24.00,24.000000
202318,white,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,3,3,0,67.00,22.333333
202321,Purdue Global,search,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,1,1,0,13.00,13.000000
202321,edp,search,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,1,1,0,30.00,30.000000
202322,white,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,2,2,0,51.00,25.500000
202322,white,search,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,3,4,0,0,0.00,
202322,white,search,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,2,4,0,0,0.00,
202321,Purdue Global,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,0,,,0.00,
202321,white,search,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,2,1,0,34.00,34.000000
202321,white,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,5,6,5,1,160.00,32.000000
202321,white,search,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,2,2,2,0,21.00,10.500000
202321,white,search,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,2,2,0,0,0.00,
202321,white,search,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,4,8,3,0,38.00,12.666667
202321,white,search,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,5,5,2,2,52.00,26.000000
202321,white,search,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,2,3,3,0,81.00,27.000000
202321,white,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,18,13,9,1,158.00,17.555556
202321,Purdue Global,search,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,1,1,0,30.00,30.000000
202318,Purdue Global,search,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,2,0,0,0.00,
202318,edp,search,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,10,9,6,2,136.00,22.666667
202318,edp,search,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,15,15,11,3,259.00,23.545455
202318,Purdue Global,search,19743484261,SUP0101,edu,649484051649,147228770835,Educationdirectory.org,,1,1,1,0,30.00,30.000000
202318,Purdue Global,search,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,3,2,2,0,43.00,21.500000
202319,edp,search,19743484261,SUP0101,edu,649484051649,147228770835,Educationdirectory.org,,3,7,1,1,24.00,24.000000
202319,edp,search,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,9,9,6,1,137.00,22.833333
202319,edp,search,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,15,16,9,2,233.00,25.888889
202319,Purdue Global,search,19743484261,SUP0101,edu,649484051649,147228770835,Educationdirectory.org,,3,0,,,0.00,
202320,edp,search,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,5,4,1,4,30.00,30.000000
202317,white,search,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,4,4,3,0,67.00,22.333333
202317,white,search,20003200744,SUP0101,edu,638753895302,146854527103,Educationdirectory.org,,1,1,1,0,30.00,30.000000
202318,white,search,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,2,5,3,0,51.00,17.000000
202318,white,search,20003200744,SUP0101,edu,638753895296,146854527103,Educationdirectory.org,,1,3,0,0,0.00,
202318,white,search,20003200744,SUP0101,edu,638753895299,146854527103,Educationdirectory.org,,1,2,0,0,0.00,
202318,white_g,search,20058834687,SUP0101,edu_grant,656902265424,145439163541,Educationdirectory.org,,15,9,2,5,51.00,25.500000
202321,white_g,search,20058834687,SUP0101,edu_grant,658212984868,150404594833,Educationdirectory.org,,69,15,15,4,427.00,28.466667
202322,white_g,search,20058834687,SUP0101,edu_grant,658212984868,150404594833,Educationdirectory.org,,30,13,9,6,195.00,21.666667
202322,edp,search,20058834687,SUP0101,education,658212984871,150404594833,Educationdirectory.org,,1,0,,,0.00,
202319,Purdue Global,search,20058834687,SUP0101,edu_grant,658212984868,150404594833,Educationdirectory.org,,1,0,,,0.00,
202319,white_g,search,20058834687,SUP0101,edu_grant,656902265424,145439163541,Educationdirectory.org,,8,9,5,1,147.00,29.400000
202319,white_g,search,20058834687,SUP0101,edu_grant,658212984868,150404594833,Educationdirectory.org,,7,4,2,0,52.00,26.000000
202320,edp,search,20058834687,SUP0101,education,658212984871,150404594833,Educationdirectory.org,,2,3,0,1,0.00,
202320,white_g,search,20058834687,SUP0101,edu_grant,658212984868,150404594833,Educationdirectory.org,,46,16,25,12,578.00,23.120000
202322,white_g,search,20187299899,SUP0101,edu_grant,607713435568,148862626705,Educationdirectory.org,,4,4,5,0,102.00,20.400000
202322,white_g,search,20187299899,SUP0101,edu_grant,620702930077,148862626745,Educationdirectory.org,,13,9,8,0,190.00,23.750000
202322,white_g,search,20187299899,SUP0101,edu_grant,649118698063,148862627185,Educationdirectory.org,,93,16,50,10,1035.00,20.700000
202322,white_g,search,20187299899,SUP0101,edu_grant,650026762788,148862626705,Educationdirectory.org,,4,8,0,0,0.00,
202322,white_g,search,20187299899,SUP0101,edu_grant,650931252223,148862626745,Educationdirectory.org,,24,16,8,3,184.00,23.000000
202322,white_g,search,20187299899,SUP0101,edu_grant,651015491880,148862627185,Educationdirectory.org,,301,33,185,16,3808.00,20.583784
202321,edp,search,20187299899,SUP0101,edu_grant,649118698063,148862627185,Educationdirectory.org,,6,5,3,1,63.00,21.000000
202322,white_g,search,20187299899,SUP0101,edu_grant,656942504284,148862626985,Educationdirectory.org,,4,5,4,0,81.00,20.250000
202321,white_g,search,20187299899,SUP0101,edu_grant,607713435568,148862626705,Educationdirectory.org,,10,6,7,5,172.00,24.571429
202321,white_g,search,20187299899,SUP0101,edu_grant,620702930077,148862626745,Educationdirectory.org,,32,12,20,3,473.00,23.650000
202322,edp,search,20187299899,SUP0101,edu_grant,651015491880,148862627185,Educationdirectory.org,,7,6,2,1,24.00,12.000000
202322,edp,search,20187299899,SUP0101,edu_grant,650931252223,148862626745,Educationdirectory.org,,1,0,,,0.00,
202322,edp,search,20187299899,SUP0101,edu_grant,649118698063,148862627185,Educationdirectory.org,,3,1,0,0,0.00,
202321,edp,search,20187299899,SUP0101,edu_grant,650931252223,148862626745,Educationdirectory.org,,2,0,,,0.00,
202321,edp,search,20187299899,SUP0101,edu_grant,651015491880,148862627185,Educationdirectory.org,,7,5,3,1,60.00,20.000000
202321,white_g,search,20187299899,SUP0101,edu_grant,649118698063,148862627185,Educationdirectory.org,,296,31,180,38,4258.00,23.655556
202321,white_g,search,20187299899,SUP0101,edu_grant,650026762788,148862626705,Educationdirectory.org,,9,6,6,1,151.00,25.166667
202321,white_g,search,20187299899,SUP0101,edu_grant,650931252223,148862626745,Educationdirectory.org,,56,16,23,5,480.00,20.869565
202321,white_g,search,20187299899,SUP0101,edu_grant,656942504284,148862626985,Educationdirectory.org,,7,8,5,0,125.00,25.000000
202321,white_g,search,20187299899,SUP0101,edu_grant,651015491880,148862627185,Educationdirectory.org,,371,34,181,35,4046.00,22.353591
202322,edp,social,,SUP0110,education,,,Educationdirectory.org,,17,8,21,0,397.00,18.904762
202321,white_g,social,,SUP0110,edu_grant,,,Educationdirectory.org,,69,23,67,8,1721.00,25.686567
202321,edp,social,,SUP0110,education,,,Educationdirectory.org,,88,17,99,9,2451.00,24.757576
202322,white_g,social,,SUP0110,edu_grant,,,Educationdirectory.org,,27,7,17,4,394.00,23.176471
202319,edp,social,,SUP0110,education,,,Educationdirectory.org,,1,1,1,0,30.00,30.000000
202319,white_g,social,,SUP0110,edu_grant,,,Educationdirectory.org,,1,3,1,0,11.00,11.000000
202320,white_g,social,,SUP0110,edu_grant,,,Educationdirectory.org,,1,1,0,0,0.00,
202321,white_g,social,28,SUP0110,edu_grant,,,Educationdirectory.org,,2,4,3,0,64.00,21.333333
202321,edp,social,28,SUP0110,education,,,Educationdirectory.org,,2,5,3,2,84.00,28.000000
202322,white_g,social,35,SUP0110,edu_grant,,,Educationdirectory.org,,5,5,2,1,28.00,14.000000
202321,edp,social,35,SUP0110,education,,,Educationdirectory.org,,36,18,38,12,1025.00,26.973684
202321,white_g,social,35,SUP0110,edu_grant,,,Educationdirectory.org,,13,9,14,3,284.00,20.285714
202322,edp,social,35,SUP0110,education,,,Educationdirectory.org,,5,10,10,0,198.00,19.800000
202321,edp,social,38,SUP0110,education,,,Educationdirectory.org,,14,11,20,3,581.00,29.050000
202321,white_g,social,38,SUP0110,edu_grant,,,Educationdirectory.org,,4,7,2,0,35.00,17.500000
202320,edp,social,adhtest,SUP0110,education,,,Educationdirectory.org,,1,1,1,0,30.00,30.000000
202320,white_g,social,adhtest,SUP0110,edu_grant,,,Educationdirectory.org,,1,4,1,0,30.00,30.000000
202320,white_g,social,CustomVar5,SUP0110,edu_grant,,,Educationdirectory.org,,1,2,0,0,0.00,
202321,white_g,social,search_mbL_highconverting||mbLhighconvert_school||medical billing and coding school online_b,SUP0110,edu_grant,,,Educationdirectory.org,,1,1,2,0,53.00,26.500000
202321,edp,social,search_mbL_highconverting||mbLhighconvert_training||accredited medical billing and coding training online_b,SUP0110,education,,,Educationdirectory.org,,2,6,0,0,0.00,
202321,edp,social,search_mbL_highintent||mbLhighintent_healthcare||best online degree programs for healthcare_b,SUP0110,education,,,Educationdirectory.org,,2,2,1,2,9.00,9.000000
202322,edp,social,search_mbL_highintent||mbLhighintent_healthcare||best online degree programs for healthcare_b,SUP0110,education,,,Educationdirectory.org,,1,2,2,0,46.00,23.000000
