Year-Week,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
202315,white_g,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202316,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,7,9,8.0,2.0,153.0,19.125
202316,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,5,5,1.0,0.0,30.0,30.0
202316,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,3,4,0.0,0.0,0.0,
202316,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,3,3,0.0,3.0,0.0,
202316,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,4,8,0.0,0.0,0.0,
202317,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,9,10,3.0,1.0,106.0,35.333333
202317,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,19,13,11.0,1.0,321.0,29.181818
202317,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,14,10,10.0,2.0,238.0,23.8
202309,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,12,13,4.0,3.0,100.0,25.0
202309,edp,google,19743484261,SUP0101,edu,649522342057,147228770835,Educationdirectory.org,,3,7,3.0,0.0,90.0,30.0
202309,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,8,9,8.0,3.0,145.0,18.125
202309,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,1,5,0.0,3.0,0.0,
202309,Purdue Global,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,1,0,,,0.0,
202314,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,3,8,3.0,0.0,81.0,27.0
202314,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,3,5,3.0,0.0,104.0,34.666667
202315,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,5,6,0.0,0.0,0.0,
202315,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,7,10,6.0,0.0,158.0,26.333333
202315,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,3,7,0.0,0.0,0.0,
202317,white,google,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,11,11,8.0,3.0,152.0,19.0
202317,white,google,20003200744,SUP0101,edu,640797622555,146854527343,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202316,white,google,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,1,2,0.0,2.0,0.0,
202316,white,google,20003200744,SUP0101,edu,640797622555,146854527343,Educationdirectory.org,,2,5,4.0,0.0,95.0,23.75
202316,white,google,20003200744,SUP0101,edu,640797622558,146854527343,Educationdirectory.org,,1,0,,,0.0,
202317,edp,google,20003200744,SUP0101,edu,638753895299,146854527103,Educationdirectory.org,,1,5,0.0,0.0,0.0,
202319,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,894,56,522.0,178.0,9681.0,18.545977
202320,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,864,43,501.0,134.0,9075.0,18.113772
202321,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,861,46,448.0,91.0,7674.0,17.129464
202317,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,606,38,158.0,13.0,2523.0,15.968354
202318,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,1213,57,641.0,201.0,11399.0,17.783151
202318,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,5,4,2.0,3.0,55.0,27.5
202318,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,8,6,3.0,1.0,76.0,25.333333
202318,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,1,2,2.0,0.0,44.0,22.0
202318,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,7,3,1.0,3.0,30.0,30.0
202318,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,2,3,2.0,1.0,46.0,23.0
202318,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,3,7,2.0,1.0,49.0,24.5
202318,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,10,2,2.0,4.0,43.0,21.5
202318,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,11,2,2.0,2.0,43.0,21.5
202318,Purdue Global,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,2,1,0.0,1.0,0.0,
202318,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,15,1,1.0,7.0,30.0,30.0
202318,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,7,2,1.0,1.0,30.0,30.0
202318,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,7,3,1.0,1.0,0.0,0.0
202318,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,284,39,175.0,55.0,4391.0,25.091429
202318,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,129,31,81.0,18.0,2162.0,26.691358
202318,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,53,26,42.0,12.0,1080.0,25.714286
202318,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,249,41,173.0,45.0,4605.0,26.618497
202318,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,167,41,140.0,22.0,3759.0,26.85
202318,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,129,34,86.0,18.0,2173.0,25.267442
202318,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781,Educationdirectory.org,,1,5,0.0,0.0,0.0,
202319,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,16,12,10.0,4.0,216.0,21.6
202319,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,8,7,8.0,5.0,176.0,22.0
202319,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,4,6,3.0,2.0,91.0,30.333333
202319,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,10,9,12.0,2.0,332.0,27.666667
202319,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,8,6,6.0,3.0,153.0,25.5
202319,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,7,3.0,0.0,94.0,31.333333
202319,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,11,2,4.0,2.0,103.0,25.75
202319,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,11,2,1.0,3.0,13.0,13.0
202319,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,10,1,1.0,5.0,30.0,30.0
202319,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,8,3,1.0,0.0,30.0,30.0
202319,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,3,2,0.0,0.0,0.0,
202319,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,399,45,255.0,62.0,6566.0,25.74902
202319,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,202,30,157.0,32.0,4170.0,26.56051
202319,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,95,24,74.0,15.0,1879.0,25.391892
202319,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,424,46,287.0,71.0,7401.0,25.787456
202319,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,236,34,170.0,63.0,4278.0,25.164706
202319,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,179,34,130.0,30.0,3373.0,25.946154
202319,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781,Educationdirectory.org,,5,6,3.0,1.0,94.0,31.333333
202320,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,13,11,8.0,3.0,214.0,26.75
202320,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,11,6,4.0,0.0,101.0,25.25
202320,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,5,1,1.0,3.0,30.0,30.0
202320,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,14,10,8.0,2.0,200.0,25.0
202320,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,10,8,4.0,1.0,97.0,24.25
202320,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,7,5,5.0,2.0,115.0,23.0
202320,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,0,,,0.0,
202320,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,516,46,314.0,78.0,7948.0,25.312102
202320,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,273,38,209.0,46.0,5435.0,26.004785
202320,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,222,35,122.0,39.0,3078.0,25.229508
202320,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,496,44,306.0,74.0,7768.0,25.385621
202320,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,316,36,195.0,56.0,4946.0,25.364103
202320,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,283,42,169.0,42.0,4401.0,26.04142
202320,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781,Educationdirectory.org,,4,5,3.0,0.0,66.0,22.0
202321,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,7,5,4.0,2.0,92.0,23.0
202321,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,6,5,1.0,1.0,22.0,22.0
202321,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,2,1,0.0,1.0,0.0,
202321,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,6,6,3.0,0.0,79.0,26.333333
202321,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,5,2,1.0,0.0,8.0,8.0
202321,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,7,10,5.0,1.0,125.0,25.0
202322,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,72,20,57.0,3.0,1224.0,21.473684
202322,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,40,17,25.0,4.0,537.0,21.48
202322,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,48,16,37.0,10.0,765.0,20.675676
202321,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,228,29,126.0,23.0,2995.0,23.769841
202321,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,236,30,120.0,29.0,2747.0,22.891667
202321,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,344,34,180.0,29.0,4358.0,24.211111
202321,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,175,28,97.0,26.0,2456.0,25.319588
202322,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,35,14,22.0,2.0,402.0,18.272727
202322,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,58,12,30.0,5.0,703.0,23.433333
202322,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,62,16,41.0,11.0,913.0,22.268293
202322,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,3,2,2.0,0.0,39.0,19.5
202322,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,2,0,,,0.0,
202322,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,2,2,2.0,0.0,46.0,23.0
202322,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,2,2,2.0,0.0,39.0,19.5
202321,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,137,24,92.0,29.0,2286.0,24.847826
202321,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,308,32,166.0,36.0,3734.0,22.493976
202321,white_g,search,17688909278,SUP0101,edu_grant,608965270997,138308182973,Educationdirectory.org,,1,2,0.0,2.0,0.0,
202321,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,415,35,224.0,50.0,5192.0,23.178571
202321,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,12,12,15.0,3.0,327.0,21.8
202322,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,3,3.0,1.0,61.0,20.333333
202322,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,8,4,4.0,0.0,65.0,16.25
202322,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,186,26,87.0,17.0,1782.0,20.482759
202317,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,6,5,6.0,2.0,97.0,16.166667
202317,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,4,0,,,0.0,
202317,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,62,13,18.0,3.0,387.0,21.5
202317,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,44,11,29.0,4.0,629.0,21.689655
202318,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,9,7,4.0,3.0,92.0,23.0
202318,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,9,11,10.0,2.0,170.0,17.0
202318,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,11,10,0.0,4.0,0.0,
202318,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,5,4,1.0,0.0,30.0,30.0
202318,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,265,49,154.0,46.0,3928.0,25.506494
202318,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,174,33,115.0,28.0,2805.0,24.391304
202317,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,0,,,0.0,
202317,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,2,3,2.0,1.0,31.0,15.5
202319,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,8,7,6.0,1.0,150.0,25.0
202319,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,5,3.0,0.0,94.0,31.333333
202319,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,7,1,0.0,1.0,0.0,
202319,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,1,,,0.0,
202319,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,349,41,207.0,72.0,5334.0,25.768116
202319,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,102,28,64.0,17.0,1694.0,26.46875
202320,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,3,0.0,2.0,0.0,
202320,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,3,1.0,0.0,30.0,30.0
202320,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,361,44,210.0,43.0,5456.0,25.980952
202320,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,83,28,53.0,13.0,1327.0,25.037736
202321,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,17,10,6.0,1.0,141.0,23.5
202319,edp,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,51,23,31.0,9.0,868.0,28.0
202319,edp,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,33,24,12.0,3.0,324.0,27.0
202319,edp,search,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,3,7,3.0,0.0,94.0,31.333333
202319,Purdue Global,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,1,0.0,0.0,0.0,
202320,edp,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,52,25,23.0,7.0,588.0,25.565217
202320,edp,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,45,27,22.0,3.0,628.0,28.545455
202321,edp,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,37,14,14.0,3.0,332.0,23.714286
202321,edp,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,38,18,14.0,5.0,367.0,26.214286
202318,edp,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,37,31,12.0,1.0,377.0,31.416667
202318,edp,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,25,20,19.0,4.0,532.0,28.0
202318,Purdue Global,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,1,0.0,0.0,0.0,
202318,Purdue Global,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,1,,,0.0,
202322,edp,search,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,1,,,0.0,
202322,edp,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,15,6,6.0,2.0,138.0,23.0
202322,edp,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,17,12,8.0,0.0,133.0,16.625
202317,edp,search,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,14,10,13.0,0.0,294.0,22.615385
202317,edp,search,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,6,5,4.0,2.0,121.0,30.25
202319,edp,search,19113255320,SUP0101,edu,638684611642,144964042998,Educationdirectory.org,,1,7,0.0,0.0,0.0,
202319,edp,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,1,0.0,1.0,0.0,
202319,edp,search,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,1,7,0.0,0.0,0.0,
202319,edp,search,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202319,edp,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,0,,,0.0,
202319,Purdue Global,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,1,0.0,1.0,0.0,
202319,white,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,8,9,6.0,1.0,197.0,32.833333
202319,white,search,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,4,4.0,0.0,106.0,26.5
202319,white,search,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,3,9,1.0,2.0,40.0,40.0
202319,white,search,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202319,white,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,4,8,4.0,2.0,106.0,26.5
202320,edp,search,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,5,2.0,1.0,62.0,31.0
202320,Purdue Global,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,4,0,,,0.0,
202320,Purdue Global,search,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,2,2,2.0,0.0,30.0,15.0
202320,Purdue Global,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
202320,white,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,17,15,12.0,0.0,322.0,26.833333
202320,white,search,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,4,6,3.0,0.0,71.0,23.666667
202320,white,search,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,2,8,0.0,0.0,0.0,
202320,white,search,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,0,,,0.0,
202320,white,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,7,8,6.0,0.0,147.0,24.5
202321,edp,search,19113255320,SUP0101,edu,638684611642,144964042998,Educationdirectory.org,,1,0,,,0.0,
202321,edp,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,1,0.0,2.0,0.0,
202318,white,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
202318,white,search,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202318,white,search,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,4,1.0,1.0,24.0,24.0
202318,white,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,3,3.0,0.0,67.0,22.333333
202321,Purdue Global,search,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,1,1.0,0.0,13.0,13.0
202321,edp,search,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,1,1.0,0.0,30.0,30.0
202322,white,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,2,2.0,0.0,51.0,25.5
202322,white,search,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,3,4,0.0,0.0,0.0,
202322,white,search,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,2,4,0.0,0.0,0.0,
202321,Purdue Global,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,0,,,0.0,
202321,white,search,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,2,1.0,0.0,34.0,34.0
202321,white,search,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,5,6,5.0,1.0,160.0,32.0
202321,white,search,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,2,2,2.0,0.0,21.0,10.5
202321,white,search,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,2,2,0.0,0.0,0.0,
202321,white,search,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,4,8,3.0,0.0,38.0,12.666667
202321,white,search,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,5,5,2.0,2.0,52.0,26.0
202321,white,search,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,2,3,3.0,0.0,81.0,27.0
202321,white,search,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,18,13,9.0,1.0,158.0,17.555556
202321,Purdue Global,search,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
202318,Purdue Global,search,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202318,edp,search,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,10,9,6.0,2.0,136.0,22.666667
202318,edp,search,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,15,15,11.0,3.0,259.0,23.545455
202318,Purdue Global,search,19743484261,SUP0101,edu,649484051649,147228770835,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
202318,Purdue Global,search,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,3,2,2.0,0.0,43.0,21.5
202319,edp,search,19743484261,SUP0101,edu,649484051649,147228770835,Educationdirectory.org,,3,7,1.0,1.0,24.0,24.0
202319,edp,search,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,9,9,6.0,1.0,137.0,22.833333
202319,edp,search,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,15,16,9.0,2.0,233.0,25.888889
202319,Purdue Global,search,19743484261,SUP0101,edu,649484051649,147228770835,Educationdirectory.org,,3,0,,,0.0,
202320,edp,search,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,5,4,1.0,4.0,30.0,30.0
202317,white,search,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,4,4,3.0,0.0,67.0,22.333333
202317,white,search,20003200744,SUP0101,edu,638753895302,146854527103,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
202318,white,search,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,2,5,3.0,0.0,51.0,17.0
202318,white,search,20003200744,SUP0101,edu,638753895296,146854527103,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202318,white,search,20003200744,SUP0101,edu,638753895299,146854527103,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202318,white_g,search,20058834687,SUP0101,edu_grant,656902265424,145439163541,Educationdirectory.org,,15,9,2.0,5.0,51.0,25.5
202321,white_g,search,20058834687,SUP0101,edu_grant,658212984868,150404594833,Educationdirectory.org,,69,15,15.0,4.0,427.0,28.466667
202322,white_g,search,20058834687,SUP0101,edu_grant,658212984868,150404594833,Educationdirectory.org,,30,13,9.0,6.0,195.0,21.666667
202322,edp,search,20058834687,SUP0101,education,658212984871,150404594833,Educationdirectory.org,,1,0,,,0.0,
202319,Purdue Global,search,20058834687,SUP0101,edu_grant,658212984868,150404594833,Educationdirectory.org,,1,0,,,0.0,
202319,white_g,search,20058834687,SUP0101,edu_grant,656902265424,145439163541,Educationdirectory.org,,8,9,5.0,1.0,147.0,29.4
202319,white_g,search,20058834687,SUP0101,edu_grant,658212984868,150404594833,Educationdirectory.org,,7,4,2.0,0.0,52.0,26.0
202320,edp,search,20058834687,SUP0101,education,658212984871,150404594833,Educationdirectory.org,,2,3,0.0,1.0,0.0,
202320,white_g,search,20058834687,SUP0101,edu_grant,658212984868,150404594833,Educationdirectory.org,,46,16,25.0,12.0,578.0,23.12
202322,white_g,search,20187299899,SUP0101,edu_grant,607713435568,148862626705,Educationdirectory.org,,4,4,5.0,0.0,102.0,20.4
